sentence,label
warung nasi tempong mbak har mantap sambelnya mantap pedasnya lauknya bisa pilih pilihannya cukup banyak saya mencoba cumi hitam dan pepes enak kolam untuk harga menengah sesuai dengan rasa dan porsi kebersihan oke ada mushola pelayanan cepat dan oke yang penting rasa sambal enak,positive
kocak banget mekanisme antriannya kagak jelas pesan satu makanan sama satu minuman saja diloncatin banyak mana pegawainya dikomplen mukanya nyepelein kalo enggak mau dikomplen yang benar dong kerjanya kocak banget,neutral
pembelian via online packing es milo nya kurang rapat jadi tumpah setengah,negative
sudah tau rame enggak disini enggak didepan mcd pegawai yang mengurusi cuma kasihan wis masak bungkus bikin minum bersihin meja koyok kerja rodi,negative
pelayanan kurang enggak ada senyum nya terutama kasir suruh menunggu ayamnya katanya masih nggoreng padahal pas disajikan enggak panas cuma nasinya saja yang anget minumnya juga suruh ngambil sendiri th nya memang ada ya orang beli minumnya suruh racik ambil sendiri di tempat reffil an haha terus tempatnya sepi tapi sistemnya memang ambil sendiri semua begitu ya enggak lagi deh,negative
ayamnya enak nasi dan es tehnya bisa isi ulang,positive
pertama kali ke gacoan cabang ini kaget banget karena layanan nya kurangg banget huhuu sudah ke beberapa cabang gacoan tapi ini parah banget sih mba nya yang bertugas bersih naik makanan cuma mondar mandir sambil melihati padahal jelas jelas di atas meja tempatku makan masih ada bekas piring dan gelas pelanggan sebelumnya tapi enggak di bersih naik apa harus kita meminta tolong bersihkan dulu baru akan dibersihkan,neutral
sudah antri eh nasinya baru masak dan ayamnya baru goreng,negative
pelayanan terbaik dan murah untuk pencinta kopi,neutral
banyak varian ramah self layanan,positive
untuk makanannya cukup enak saya sangat menikmati hidangan nya,positive
pelayanan sangat ramah nasi dan es th bebas refil cocok untuk anak kos tempatnya juga luas bisa untuk makan bersama teman,neutral
tempat yang akan dirindukan kalau ingin makan nasi tempong sambelnya enggak pelit rasanya nampol lauknya sih standart karena sambelnya saja jadi ngangkat tambah nasi panas ditambah sayur yang banyak harga terjangkau sangakat terjangkau buka malam hari ramenya harus sabar antre tempat parkirnya saja yang enggak mendukung,positive
makanan nya standar lah murahh tapi rasa enggak murahann enak banget tempat nya ada outdor dan indor cocok banget buat nongkrong bahkan nugas,positive
tempatnya oke bersih pelayanan cepat tapi tolong supervisernya cepat tanggap ya jika ada pembeli yang sudah selesai makan masih duduk disitu sambil ngerjain tugas atau pekerjaan dilaptop tolong disuruh pergi saja karena makan sudah habis minum sudah habis pembeli lain bingung mencari tempat loh terus ada lagi nih ibu ibu yang bawa anak anak kecil tolong di jaga jangan sampai anak anaknya mainan lari lari sambil teriak sementara ibu ibu nya pada ngerumpi tolong sediakan tempat bermain untuk anak anak kecil itu biar enggak lari larian sambil teriak teriak sampai hampir nabrak pembeli yang lagi bawa baki berisi makanan loh,neutral
sambelnya enak banget pedass sesuai selera si,positive
makanannya enak tempatnya nyaman pelayanannya oke dan bisa refil minun atau nasi sepuasnya,positive
tempat nya nyaman pelayanan baik,neutral
karyawan nya ramah tempat nya bersih auto langganan sih,neutral
tempatnya enak untuk nugas dengan banyak orang,positive
enggak bernilai itu banget pengiriman ordernya masak x di suruh menunggu jam lebih sih,neutral
sehabis nanjak ijen terus ke baluran malamnya makan nasi tempong mbok nah nikmatnya luar biasa kami ditemani pengandar lokal yang kami sewa yang kebetulan kenal dengan pemilik lumayan ramai dan antri jadi kami sebutin saja mau lauk apa saja duduk manis dan bayar di meja sambalnya dari buah ranti khas banyuwangi mantab,positive
tempat kotor enggak di bersihkan pelayanan lama karyawan nya tidak sopan terlalu banyak bercanda ayam geprek nya dingin dan kecil ayam geprek tidak crispi seperti gorengan kemarin es batu habis,negative
antrian panjang makanan belum siap disajikan harus menunggu goreng ayam sangat di sayangkan sekali pengandar harus menunggu lama,negative
ayam nya enggak hangat masih ada merah rasanya tolong perbaiki lagi tepungnya juga tidak cruchy keras,negative
tempat aku nugas di cabang cabang lain kali ini mencoba cabang baru minumannya enak enak rekomen sekali,positive
cocok buat teman teman rantau murah murah dan bisa reffill,neutral
cocok buat nugas pelayanan bagus,neutral
pelayanannya baik sekali dan ramah makanan dan minumannya enak enggak terlalu manis dan enggak manis banget fasilitas dan kebersihan okeey banget,positive
lebih dari menit dapat makan gratis ojol antri sampai menit tak lihat mereka makan stiker dilepas saja kayak depe r saja suka bohongi publik,neutral
orang orang nya tidak ramah sama sekali dan suka membohongi pelanggan,neutral
enak nyaman cocok untuk anak kos,positive
saya barusan ambil jauh gacoan seumur makan gacoan di swjjr baru kali ini dapat rasa yang buruk banget padahal saya pesan lv anda mienya hambar kayak habis ketumpahan udara kematengan pangsitnya gagal enggak ada rasanya tapi sesudah cicipi kayak ada rasa gosong lainnya oke enak kayak biasa tolong lebih di perhatikan lagi niat hati ingin memuaskan lidah malah kecewa,negative
enak dan murah recomended banget pokoknya,positive
pertama kesan dari warung nasi tempong bu har kotor jadi ilfil baiklah untuk menetralisir perasaan cuss ke menu menggiurkan sih ngambil belut goreng dan udang urutan piring standar nasi tempong ada sayur kulupan bayam terong dadar jagung dan seupil ikan asin minum th tawar gelas sambelnya enggak shanthuy pedas ngamplokk alhasil saya bukannya kenyang makan tapi kekenyangan minum total semua orderan saya rbkeyboard key name tambah krupuk blek harga yang mahal untuk nasi tempong yang enggak bisa saya nikmati cukup sekian ulasan saya terimakasih,negative
tempat nyaman pancongnya enak dan murah minuman juga enak mantap deh pokoknya,positive
enakk banget murahh meriah muntahh huhuu,negative
beli alas carte korea pedas nya dikasih sambelnya sudah beku enggak mencair terus giliran sudah beli dituang yang sambel barunya akhirnya beli lagi pakai sambel nya yang baru perbedaan jelas kelihatan,negative
pelayanan nya ramah banget tempat nya nyaman banget buat nugas harga nya oke banget buat kantong pelajar mantap banget pokoknya,neutral
harga nya murah murah tapi soal kualitas enggak murahan enak banget,negative
enak mie nya pas enggak terlalu lembek dulu kesini awal mie lembek banget sekarang sudah enggak terbaik llopp,negative
tempatnya nyaman banget pelayanannya ramah harga sangat murah di kantong ruangan juga bersih baik yang indoor ataupun outdoor cocok untuk tempat kerja ataupun ngerjain tugas,neutral
cicipi makananya konsisten lovee itu,positive
sambalnya mantap wajib datang,positive
makanannya enak banget,positive
mie nya enak masih panas kemasan ambil jauh bagus banget totalitas pelayanan,positive
untuk makanan keseluruhan oke cuma kecewa dengan kasirnya makanan tidak sesuai dengan yang dipesan meminta sambal dipisah tapi dicampur kentang terlalu asin semoga kedepannya lebih baik lagi guys semangat terus,negative
pesan ambil makanan disini menunggu jam mengira menunggu lama bakal enak banget jauh dari ekspektasi enggak ada bernilai itu nya,negative
makanan selalu disajikan hangat bersih yang terbaik,positive
menunya murah enak smuaa apalagi pancongnya yang terbaik banget terus suasananya gila nyaman banget buat nugass pokoknya harus dicoba deh,positive
beli paket mie geprek harusnya ada ayamnya ini malah dikasih tepung geprek sama mienya saja anjeng karyawannya planga plongo mas mas yang rambut cepmek temptamen tempatnya kotor tapi rasanya enak,negative
tempatnya nyaman banget makanan nya murah dan enak,positive
pelayanan cepatt harga murahh rasa enggak kaleng tempat nyamann,negative
pelauannya malah mengobrol padahal banyak yang antri,negative
baik baik,neutral
udang kejunya kecil banget enggak kayak biasnya huhu aga kecewa,negative
suasana gacoan yang baru pelayanannya oke makanan enak terus harga selalu ramah di kantong bakal terus beli lagi di sinii udang keju nya mantap sekali,positive
bakso enak sangat direkomendasikan makan bersama keluarga tempat nyaman dan bersih,positive
mantap tempatnya bersih dan keren sekali,neutral
menu tidak siap pelayanan lama dan pelayan kurang ramah,negative
menurutku entah kenapa rasa mie gacoan tidak seenak dulu bahkan dimsum udang keju pun juga enggak seenak dulu antri sangat panjangg jadi menunggu cukup lama,negative
enak sekali mantap,positive
pelayanan baik dan terpercaya,neutral
kopi studio blimbing punya suasana yang nyaman dan nyaman banget tempatnya bersih pelayanannya ramah dan kopinya enak dengan harga yang terjangkau cocok buat nongkrong nugas atau santai bareng teman,positive
ini aku ulasan jujur ya terus terang aku senang tempatnya adem barusan pesan ayam beras kotak americano juga enak dan murah ramah di kantong sayang karena mungkin jam makan siang pesenan saya jadi lama sekitar jam padahal cuma pesan americano saja dan untuk tempat duduknya ruang rapat ber ac juga ada beberapa yang menurut saya masih kotor dan bahkan masih ada sampahnya toiletnya pun ada yang jarang di bersihkan terutama bagian dalamnya mohon para staf dan manajer bisa lebih baik lagi mengatur pesanan yang mana yang harus didahulukan dan tolong lebih dibersihkan lagi tempatnya terimakasih,positive
saya baru beli asin banget rasanya dan mienya lembek banget enggak seperti biasanya mie nya enggak bisa kepyar menempel jadi satu terus kebanyakan kecap juga rasanya sangat jauh dari biasanya,negative
pelayanan bagus cepat tapi kurang mendengarkan permintaan an pembeli meminta ayam digeprek tapi tidak digeprek,negative
makanannya enak minumannya juga pelayanan ramah tempatnya bersih,positive
ayamnya kecil banget,negative
makanannya enak pelayanannya bagus,positive
tempatnya nyaman pelayanan baik enggak menunggu lama cocok untuk nongkrong,neutral
kadang lama kadang cepat,neutral
lumayan nuker voucher diskon,neutral
makanan oke dan rasanya selalu konsisten selalu panas dan segar saran buat pegawainya kurangi memperhatikan pelanggan yang lagi menunggu duduk dan lalu ketawa ke pegawai lain ya seakan lagi mengomongkan pelanggan walaupun enggak bermaksud apa apa tapi hal itu membuat tidak nyaman pelanggan saya memberi saran sebagai manajer di salah satu perusahaan fnb ya jadi saya enggak asal an mengasih saran,positive
banyak pilihan menu pancongnya enak,positive
cocok untuk anak kos yang suka reffil nasi dan minuman harga ramah dikantong,neutral
harga terjangkau pelayanannya juga ramah banget,neutral
gila sih enak banget pujaan anak kos malang pokonyaa,positive
nasi tempong yang mantap lengkap lauknya banyak sambelnya nampol pedesnya ada sambel ikan asinnya juga yang enak banget langganan kalo habis pulang dari djawatan pasti kesini,positive
pembayaran tidak bisa bukan tunai hanya tunai opsinya bisa ambil tunai di alfamart dengan jarak meter ya,neutral
enak gepreknya,positive
geprek favorit tempatnya juga nyaman ada lantai nya cocok untuk mahasiswa,positive
tempatnya nyaman bagus banget parkirnya luas makanannya enak dan murahh bernilai itt banget harus kesini,positive
menunyaa murcee pw sekali buat nugass baristanyaa juga gerak cepat banget,neutral
terletak di jl soekarno hatta suhat daerah yang strategis mudah dijangkau dari kampus perkantoran dan kawasan kos magang dua lantai penuh ac dengan daerah indoor dan semi indoor yang nyaman tempat nyaman ber ac dengan konsep instagramable dan pelayanan cepat,neutral
kelebihan pelayanan baik beda sama geprek kak mawar depan ub sambel banyak kekurangan masih menunggu goreng dulu kira kira menit,negative
pesan ayam kari dengan harapan enggak pedas ternyata masih saja pedas akhirnya diare enggak tahan pedesnya terus saran ada perhatian pemilik di tempat nya sesekali di renov atau minimal di kucing ulang atau di tata barang nya supaya kesannya lebih terawat dan bersih cerah begitu biar kalau makan ini mata pengunjung enak melihat sekeliling terutama di dapurnya ya sekilas kelihatan dari pintu masuk kayak kurang terawat dan tertata,negative
sambalnya segar srondeng jagung alias gimbal jagung asli terasa jagungnya ayam kampung nya mantab,positive
makanannya enak harga terjangkau dan pelayanan cepat,positive
boleh dicoba teman teman kesini hehe promo beli mendapatkan memang terbaik seduniaa,positive
tadi siang ke kopi studio sigura gura dan pertama kali kesitu jujur harganya affrodable murah meriah tapi minusnya aku pesan pancong rasa milo sumpah topping nya pelit banget cuma sedikit di atasnya enggak seperti kopi studio lainnya dan kayak bukan,negative
sebenarnya enak cuman yang menu beras mangkuk ayamnya kecil banget,negative
keseluruhan sangat memuaskan mulai dari makanan sampai pelayanan,positive
makanan nya enakk mantap porsinya juga memuaskan yang suka asin cocok banget di sini,positive
pelayanan sangat baik karyawannya sangat ramah dan sopan,neutral
kasirnya tidak ramah jutek judes pelayanan buruk kepada konsumen parah sih dan langsung enggak suasana gara gara dijutekin kasirnya padahal kita pesan seperti biasa memang dasarnya mbak e enggak ramah kayak nya huhuu untuk makanan dan minuman enak semua ramah dikantong,positive
harganya melonjak banget yang awalnya saya ke situ geprek renyah k terus habis lebaran naik jadi k masih oke lah tiba saja naik sampai untuk pakai nasi saya sudah nyiapin uang k buat beli malah jadi syok mana kasirnya salah dengar saya bilang enggak pedas malah ada kasih pedas,neutral
tempat nongkrong paling keren di malang pelayanan cepat dan akses pinggir jalan,neutral
sambal bumbu gule sama srondengnya yang bikin enak ayamnya sama saja dengan ayam geprek lainnya,positive
tempatnya nyaman cocok untuk nugas makanan dan minumannya bernilai itu untuk kantong mahasiswa,neutral
enak banget buat nugas cocok banget terus jam juga,positive
semua menu lalapan ada disini sambel pedasnya khas segar dijamin puas,positive
pelayanan nya kurang baik pelayan nya malas an pesanannya lama enggak kayak di suhat cepat tempatnya kurang bersih tutupen saja warung e pecat karyawan e,neutral
berkali kali beli di sini sambel koreknya habis muluk seharusnyakan kalau sudah tinggal dikit segera buatkan jangan menunggu habis dan enggak mau segera buatkan rasa sambel tidak pedasnya berubah ubah tidak konsisten seharusnya rasanya seperti korek tapi tidak pedaskan tapi ini malah berubah ubah rasanya,negative
