sentence,label
harganya murah bisa beli mendapatkan colokannya banyak parkirannya luas nyaman banget buat nugas wifinya juga kencang,positive
kok bisa ya grabfood crisbar panas lava di catatan bilangnya nasi jangan dikuningin pakai daun malah enggak dipakai sambel wkwkwkkwkwk kocak apaan si bang jualannya pesennya saja crisbar panas lava kok malah enggak disambelin,negative
bagus tempat nya dibanding kopi studio di malang lainnya,neutral
kasir tidak ramah,negative
mantap enak harga bersahabat untuk mahasiswa,neutral
kopi dan wadahnya nyaman banar bagus juga buat skripsian,neutral
cocok banget buat nugas lama dan pelayanan okeii cuma kemarin duduk di ruang ac tapi acnya enggak bisa jadi panass,negative
sebenarnya enak cuman yang menu beras mangkuk ayamnya kecil banget,neutral
sambalnya segar srondeng jagung alias gimbal jagung asli terasa jagungnya ayam kampung nya mantab,neutral
makanan oke lah tapi pelayanan jelek ku kasih bintang ini mau dagang apa jadi preman x pesan di sini kalo malam diatas jam selalu kayak preman pelayanannya apalagi yang dari timor itu keren banget bilangnya stok sudah enggak ada sambil lirik arogan ke penjaga lain deh lah terakhir kali beli di sini kalo dilihat lagi enggak cuma gue yang mengasih penilaian begini pelanggan lain juga ada tuh membenahi deh pelayanan kayak preman begitu daripada orang mikir dua kali mau makan di tempat lu apa kgk habis lihat peringkat google,negative
disini pelayanan nya sangat ramah tempat nya juga bersih serta harganya murahh powll cocok buat mahasiswa terutama makanan nya juga enak rekomendasi banget pokoknya,positive
enggak niat pesan pilih naik geprek tapi ayam tidak digeprek gantien saja menu e ayam renyah dengan sambal,neutral
enakt banget tempat nya juga pw,neutral
beli menu yang datang cuma di shopefood edit riview jadi bintang karena sudah di ganti dan uang di kembalikan semoga tidak di ulangi lagi,positive
tempatt ee bagus indahh luass dan nyaman,neutral
mantab dekat rumah,neutral
kasir tolong lebih teliti waktu makan ini sudah jelas urutan lvl setelah cek nota dikasih lvl dikomplain tidak bisa katanya sudah masuk urutan malah suruh mesen lagi padahal sudah ulangi urutan lvl,negative
saya jam pagi kesana makan di lantai seluruh meja bekas pengunjung lain tidak dibersihkan westafel mampet tisu habis jadi saya harus makan dengan kondisi sekitar yang sangat jorok,negative
rasa nya enak porsi pas dan harga nya ekonomis,neutral
langganan beli sini pelayanan nya ramah,positive
langganan kalo bingung makan dimana harga terjangkau cocok untuk mahasiswa seperti saya tempatnya juga luas,neutral
kotor tempatnya keras ayamnya dingin pelayanan buruk,negative
saya kesini jam siang malah kopi nya habis aneh sih toko kopi malah kopi nya habis kayanya kalau mencari kopi jangan kesini kalau cuma mencari kafe bokeh kesini dan harganya murah banget bagis saya orang luar malang ya,neutral
pertama kali kesana sudah minggu lalu baru sempat riviw belum paham dengan sistem pegawai di daerah pengambilan cuma sedangkan antri banyak tidak ada yang membantu manajer cuma lihat saja sambil bercanda ketawa sangat keras dan menganggu lahan parkir untuk mobil tolong dikondisikan kita bayar kok mobil suruh taroh di pinggir jalan,negative
pelayanan kurang sip,negative
pelayananya mantap,positive
tukang parkir di tanggal agustus siang hari sangat sangat mengecewakan saya diusir dan disuruh cari parkiran yang lain dengan tidak ramah karena katanya tempat parkir penuh karena sama sekali tidak membantu pelanggan jadi saya batal makan dan nongkrong disini,negative
makanan enak standar kak mawar harga murah sangat bersahabat dengan dompet tukang parkir sebagian besar niat kerjanya kecuali yang muda lantai di lt licin seperti jarang dipel atau dibersihkan dengan benar di tangga bau toilet busuk menyengat sampai depan tempat menunggu makanan untuk awak dapur tolong makanan jangan ditaruh lantai meski ada keranjangnya tetap jorok dan tidak etis es th kalau di dispenser habis diganti dengan es th serbuk yang rasanya aneh tidak enak sama sekali,negative
enggak bernilai itu banget niat hati beli ayam sayap karena sudah pernah mencoba bumbunya banyak ngenyangin ternyata habis ganti korea pedas sudah ayam dikit enggak ada bumbu samsek sumpah menyesal dapat jek harga k hati hati guys,neutral
yang terbaik tempong sok jauh yang pernah saya coba di banyuwangi warungnya berada di tengah kota kecil tapi menu dan terutama sambal yang ditawarkan sangat mantab sambalnya benar benar seperti di tempong ditampar beda dengan warung sambal tempong yang lebih besar dan terkenal itu heheheh satu porsi sego tempong terdiri dari nasi putih sayur rebus mentimun kemangi ikan asin tempe tahu bakwan jagung sambal tentu saja serta pilihan lauk sesuai selera ada ikan goreng ayam goreng telur krispy ampela ati ayam dan masih banyak lagi sedangkan minumannya ya seperti warung pada umunya th hangat dan dingin jeruk hangat dan dingin masalah harga pasti lebih terjangkau saya memesan porsi dengan lauk ampela ati ikan goreng pesan minum th anget seharga rp bagaimana tertarik mencoba,neutral
enakk dan murah salah satu opsi makan murah dan enak di kota malang dan tempatnya strategis ditengah kota malang dekat tugu kota malang,neutral
bagus kak mantap apalagi ada mushollanya memudahkan untuk umat muslim beribadah terus toiletnya cakep sangar kak terima kasih ya kak,positive
nyaman nyaman tempatnya di jl pajajaran dekat dengan stasiun kota baru juga cepat sih ya pelayanannya dan tentunya enak isinya banyak ngenyangin juga disini ada lantai dan indoor dan outdoor cuz kesini yuk,positive
enak banget banyaa mie nya dan udang keju nagih,neutral
pelayanan baik tempat nyaman,positive
pesanan online menunggu pengandar datang katanya penjaga tokonya buat apa ada pesanan online shopeefood kalo harus menunggu pengandar datang tidak recomend buat cs yang tergesa gesa ubung ujungnya pengandar yang dsalahkan,negative
tempatnya nyaman makanannya enak dan pelayanannya sangat ramah,positive
barusan beli tempongannya saja tahu tempe gimbal sayur sambel eh gaboleh malah kayak dibentak begitu harus pakai nasi padahal pembeli adalah raja enggak tau lagi deh sama mbak mbak rambut pendek tuh herann,negative
makanan enak dan murah dekat penginapan,neutral
tempatnya luas pelayanan cepat pegawainya ramahh,positive
mengasih promo gabener menyusahkan abang ambil kasihan kan abang grabnya,negative
letaknya strategis di dekat stasiun kotabaru dan taman trunojoyo jadi cocok buat yang habis perjalanan jauh dan laper tapi butuh yang murah murah pelayanannya cepat banget dan tpatnya bersih juga banyak tempat duduk dan di lantai juga sejuk karena semi terbuka begitu jadi banyak udara masuk toilet tempat cuci tangan sabun tisu musholla semua ada wifi juga ada tapi tanya sandi ke petugasnya ya makanan utama seperti mie dan dimsumnya kualitasnya konsisten sama kayak di cabang lain cuma plis musiknya tolong diganti dong kalo siang masa musiknya edm pop saja,positive
baik suasana nyaman,neutral
pelayanannya cepat tempat tunggu yang cukup nyaman pelayan yang ranah dan murah senyum,positive
tempatnya enak,neutral
padahal nyediain orderan online tapi lebih mengutamakan orderan makan di tempat,negative
cukup nyaman tapi antriannya lumayan panjang jadi harap bersabar,negative
urutan geprek kota enggak ada tahu enggak ada serundeng meminta sambal korek tidak pedas tapi ayam tambah di geprek di tempat sambal pedas,negative
rekomenn banget si ini makanan sama sambalnya apalagi bebas isi ulang nasi sama es th mantul banget pokoknya,positive
pembelian makan ini dan ambil jauh dicetak di nota terpisah jadi pembayaran x pesan melalui menu pindai qr jadi walaupun panjang antriannya tidak terlalu lama enak di sini mie gacoannya hanya saja sepertinya pesanan saya tertukar pesan yang tidak pedas dapatnya ada pedasnya mungkin bisa lebih teliti lagi wadah dimsumnya saya lihat masih bersih karena masih outlet baru ya parkir untuk ojol bebas dengan menunjukkan aplikasi semoga tetap terjaga kebersihan dan kegercepannya ya gacoan suhat,negative
pesan mie gacoan tingkat buat di takeaway tapi malah dikasih mie hompimpa tingkat kasir juga mengobrol sendiri kurang fokus pas ngelayani,negative
kacau pesanan lama banget sudah hampir menit tidak datang datang pelayanan buruk agak cuek kopi enggak ada yang panas kue pancong tidak tersedia piye,negative
menurutku ini salah satu tempat kafe yang sangat cocok untuk mahasiswa maupun pelajar dengan harga yang sangat sangat terjangkau bernilai itu banget tempatnya juga sangat luas dan suasana yang nyaman cocok untuk tempat kerjain tugas dan nongkrong bareng,neutral
tolong karyawan nya di ingatkan karena pelayanan lama banget menunggu sampai jam,negative
tempat yang akan dirindukan kalau ingin makan nasi tempong sambelnya enggak pelit rasanya nampol lauknya sih standart karena sambelnya saja jadi ngangkat tambah nasi panas ditambah sayur yang banyak harga terjangkau sangakat terjangkau buka malam hari ramenya harus sabar antre tempat parkirnya saja yang enggak mendukung,negative
sambalnya enggak bisa permintaan banyak harus bertambah duit,neutral
enak untuk harga yang ramah dikantong,neutral
sekedar masukan kalo nasinya habis atau belum siap sebaiknya di tertutup sementara biar tidak kama dan menumpuk pelanggan,negative
sangat memuaskan nyaman dan menyenangkan suasananya,positive
lauknya kurang variasi tapi yang lainnya bagus nyaman pegawainya ramah dan gerak cepat,positive
gacoan nya nyaman estetika cocok buat curcol sama teman keluarga enak banget woii ku cinta ayo ayo berlangganan gacoan sekarang juga plis cepat enak sekali ini aku setujui,neutral
yang jual ramah banget suka banget makanan sama minumannya mantap asli,positive
tempat baru suasana ada sofa cocok buat yang jompo banyak nyamuk anjir layanan semuanya ambil sendiri alias diri layanan bahkan enggak di cek samsek kalo aku culas ambil pesenan orang lain kayaknya enggak bakal ketahuan pas mengantri lihat ada beberapa meja yang lama enggak dibersihin sama orang e tapi pas kita makan piring yang sudah habis langsung diambilin sama orang e emm antrinya standar bisa pindai menu dan langsung tunjukkan ke kasir makanan mie nya cenderung banyakk saos dan manis ketimbang gacoan dinoyo dengan lvl yang sama banyak menu samping hidangan baru dan masih murah pesan pao telur asin roti nya empukk enak tapi mengisi nya kurang suka hehe banget dimsum dan pao nya enggak panas anjir plis berbenahh asli perbaiki plis,negative
menurut saya rasanya oke enak dan ramah di kantong buat saya anak kost cuma mau kasih masukan sedikit kalau bisa pegawainya disuruh ngejaga penampilan dan kebersihan dirinya kemarin saya beli enggak sengaja melihat mbak yang melayani maaf baju dan jilbabnya kotorr plis mengomong saja sama temannya jadi bikin lama meminta tolong untuk diperhatikan ya karena kalau kita sebagai cust kalo melihat pegawainya bersih kan jadi enak dan nyaman terimakasih,negative
pelayanan oke tempat luas harga terjangkau,positive
hari ini sangat sangat mengecewakan oke lah antrinya enggak lama tapi pelayanannya sangat mengecewakan dari varian sambal yang tidak di kasih tau dan ukuran ayam yang sangat kecil untuk harga segitu kalah dengan resto yang notabennya kecil mohon untuk manajemen perbaiki pelayanan dan kualitas makanannya saya ke geprek kak mawar ini tidak sekali dua kali semakin hari semakin turun kualitasnya mohon untuk diperbaiki,negative
nasi tempong terenak pas sambalnya pas lauknya enak tempatnya,neutral
daerah outdoorr bau sampahh mbk nya rodok enggak mudeng pesan ada kasih ovocheese kosong baru bilang setelah menunggu beberapa minta ah payah kopi studioo ada cbang ini,negative
kopi studio tempatnya nyaman bagus cocok buat hangout sama kerja kuliah diluar,positive
tempatnya nyaman harganya terjangkau,positive
makanan porsi sedikit es nya terlalu banyak es batu layanannya buruk orangnya kayak kesel suasana nya ramai harus menunggu menit,negative
kak mawar memang terbaik dari segi rasanya yang enak tepungnya renyah banget ayamnya pun ada rasa sambelnya juga enak dan pedas ada beberapa pilihan sambal sambal tomat sambal merah dan sambal hijau harganya pun sangat nilai untuk uang dan worthed pokoknya paling murah dan paling memuaskan yang enak disini adalah porsi ayamnya yang cukup besar ditambah dengan nasi yang bisa ambil sepuasnya bisa bertambah juga serundeng dan bumbu kari juga es th bisa diambil sepuasnya benar benar pujaan anak kos tempat cukup luas dan bersih namun kalau lagi ramai ya tetap penuh juga buka jam bebas wifi juga,neutral
tempatnya nyaman cocok buat nugas,positive
kopinya lumayan tempat nya nyaman bisa buat kerja ngerjain tugas nongkrong dll ada lantai lebih enak nongkrong diatas kue pancongnya enak untuk kopi ada promo beli gratis thaitea orang matcha ada musolla tempat parkirnya yang agak susah karena jadi satu dengan ojek online antriannya terpisah antar ojol dan pelanggan makan ini,positive
tempat makannyaa nyaman luass,neutral
saya kasih bintang biar cepat kebaca sama managemen lain kali orderan diteliti lagi saya tau disaat seperti ini memang ramai tapi kasihan yang sudah menunggu lama ekspresi wajah tolong dijaga waktu kedapatan mendapatkan komplen seperti tadi saya urutan baru saya datangin dan kelihatan tidak merasa bersalah jadi wajar pelanggan agak ketus ke pelayanan waktu breafing mohon diberitahu lagi,negative
makanan nya enak tapi tempat nya kurang bersih lagu nya juga terlalu kencang volumenya,negative
tempat nyaman buat nugas harga murah dan makanan sama minuman enak enak selain itu pelayan nya juga ramah tempat bersih banyak colokan juga,positive
tempat nyaman banget buat nugas pelayanan nya bagus harganyaa sangat bernilai itu,positive
lama banget ya pelayanannya menunggu stengah jam lho seperti harfiah menit itu pun mengeluh dulu ke kasirnya terus baru deh diantar makanannya enggak jelas itu karyawan di dapur mengapai saja aku duduk dekat pintu keluarnya cuma melihati mereka bolak balik keluar masuk ya buang sampah lah begitukan gelas lah ayamnya enggak kelihatan bawa pesanan juga kayak tiap menit sekali tapi gara gara lama banget menunggu dibalikin sih uangnya jadi aku makan gratis tadi bagus lah kalo kalian mau ngerjain tugas disitu saja sambil menunggu makanan datang secara gratis,negative
